transaction_id,timestamp,account_id,payer_id,payee_id,amount,currency,merchant_category,merchant_name,country,channel,device_id,ip_hash,balance_before,balance_after,label,notes
tx000370,2025-12-27T07:23:38Z,ACCT100069,ACCT100069-CHK,MCHT_NETFLIXCOM,15.34,USD,subscription,Netflix.com,CA,atm,DEV-ACCT100069-3,ip_4d2bf69b,1282.50,1267.16,0,subscription renewal
tx000371,2025-12-14T18:19:58Z,ACCT100276,ACCT100276-CHK,MCHT_DOORDASH,38.55,USD,delivery,DoorDash,US,atm,DEV-ACCT100276-2,ip_7254b011,868.43,829.88,0,meal out
tx000372,2025-12-16T10:35:26Z,ACCT100146,ACCT100146-CHK,MCHT_VERIZON_WIRELESS,83.04,USD,utilities,Verizon Wireless,CA,atm,DEV-ACCT100146-3,ip_a8357661,2926.83,2843.79,0,monthly bill
tx000373,2025-12-21T01:26:19Z,ACCT100003,CARD4280,MCHT_COSTCO_WHOLESALE,231.59,USD,groceries,Costco Wholesale,MX,atm,DEV-ACCT100003-4,ip_dcb1c1b8,1504.45,1272.86,0,grocery run
tx000374,2025-12-15T21:51:30Z,ACCT100112,ACCT100112-CHK,MCHT_UBER_EATS,23.46,USD,delivery,Uber Eats,US,mobile_app,DEV-ACCT100112-1,ip_c2575d64,2738.00,2714.54,0,meal out
tx000375,2025-12-15T02:34:42Z,ACCT100069,ACCT100069-CHK,MCHT_HULU,6.32,USD,subscription,Hulu,GB,atm,DEV-ACCT100069-1,ip_4d2b4de6,1267.16,1260.84,1,multiple small purchases
tx000376,2025-12-14T23:09:15Z,ACCT100025,ACCT100025-CHK,MCHT_COSTCO_WHOLESALE,165.22,USD,groceries,Costco Wholesale,US,mobile_app,DEV-ACCT100025-1,ip_bd757732,-6.86,-172.08,0,grocery run
tx000377,2025-12-17T00:31:56Z,ACCT100046,ACCT100046-CHK,MCHT_AMAZON_MARKETPLACE,24.95,USD,online_retail,Amazon Marketplace,US,atm,DEV-ACCT100046-4,ip_e585103f,864.72,839.77,1,multiple small purchases
tx000378,2025-12-05T08:41:18Z,ACCT100169,ACCT100169-CHK,MCHT_SAFEWAY,51.79,USD,groceries,Safeway,IR,atm,DEV-ACCT100169-3,ip_a65fc35e,1071.64,1019.85,0,grocery run
tx000379,2025-12-03T04:42:41Z,ACCT100006,ACCT100006-CHK,MCHT_CHICK-FIL-A,19.79,USD,fast_food,Chick-fil-A,CA,online,DEV-ACCT100006-4,ip_0c39c73b,3232.65,3212.86,1,unusual late-night transaction
tx000380,2025-12-14T04:38:59Z,ACCT100159,ACCT100159-CHK,MCHT_SPOTIFY,7.99,USD,subscription,Spotify,US,in_store,DEV-ACCT100159-3,ip_3dc11aab,1336.88,1328.89,0,subscription renewal
tx000381,2025-12-10T00:30:29Z,ACCT100111,ACCT100111-CHK,MCHT_SPOTIFY,115.83,USD,subscription,Spotify,US,in_store,DEV-ACCT100111-1,ip_89a51580,123.93,8.10,1,near-zero balance after transaction
tx000382,2025-12-09T20:05:04Z,ACCT100297,ACCT100297-CHK,MCHT_CHIPOTLE,15.08,USD,restaurants,Chipotle,US,online,DEV-ACCT100297-1,ip_fbc71e9a,517.09,502.01,0,meal out
tx000383,2025-12-29T00:02:40Z,ACCT100182,ACCT100182-CHK,MCHT_WALMART_SUPERCENTER,20.53,USD,groceries,Walmart Supercenter,US,mobile_app,DEV-ACCT100182-4,ip_684162cc,4928.74,4908.21,1,multiple small purchases
tx000384,2025-12-25T10:56:13Z,ACCT100010,CARD4193,MCHT_CITY_WATER_&_SEWER,1480.22,USD,utilities,City Water & Sewer,US,in_store,DEV-ACCT100010-4,ip_3b29612a,1483.87,3.65,1,near-zero balance after transaction
tx000385,2025-12-30T10:10:54Z,ACCT100290,CARD4095,MCHT_MCDONALDS,7.86,USD,fast_food,McDonalds,CA,mobile_app,DEV-ACCT100290-3,ip_dee786d5,495.13,487.27,0,quick food/coffee
tx000386,2025-12-10T21:40:56Z,ACCT100277,CARD4187,MCHT_SAFEWAY,2968.61,USD,groceries,Safeway,DE,atm,DEV-ACCT100277-2,ip_7b3ea432,2977.32,8.71,1,near-zero balance after transaction
tx000387,2025-12-28T07:39:32Z,ACCT100032,CARD4275,MCHT_STARBUCKS,8.51,USD,coffee,Starbucks,DE,atm,DEV-ACCT100032-3,ip_d9f2388e,2800.44,2791.93,0,quick food/coffee
tx000388,2025-12-03T09:57:20Z,ACCT100049,ACCT100049-CHK,MCHT_SAFEWAY,88.24,USD,groceries,Safeway,US,online,DEV-ACCT100049-1,ip_c96f104a,2141.74,2053.50,0,grocery run
tx000389,2025-12-04T06:42:29Z,ACCT100292,CARD4198,MCHT_AMAZON_MARKETPLACE,76.65,USD,online_retail,Amazon Marketplace,NG,mobile_app,DEV-ACCT100292-1,ip_2a3406b3,2147.20,2070.55,0,normal transaction
tx000390,2025-12-19T10:01:42Z,ACCT100106,ACCT100106-CHK,MCHT_AMAZON_MARKETPLACE,113.21,USD,online_retail,Amazon Marketplace,DE,in_store,DEV-ACCT100106-4,ip_bb2bbcf6,917.55,804.34,0,normal transaction
tx000391,2025-12-05T08:33:13Z,ACCT100029,ACCT100029-CHK,MCHT_SHELL_OIL,73.51,USD,fuel,Shell Oil,RU,mobile_app,DEV-ACCT100029-4,ip_2d5b6100,3208.00,3134.49,0,gas station
tx000392,2025-12-07T00:27:07Z,ACCT100098,ACCT100098-CHK,MCHT_APPLECOM/BILL,4865.63,USD,online_services,Apple.com/Bill,US,atm,DEV-ACCT100098-4,ip_3811daa9,4869.85,4.22,1,near-zero balance after transaction
tx000393,2025-12-09T13:48:29Z,ACCT100053,ACCT100053-CHK,MCHT_APPLECOM/BILL,26.00,USD,online_services,Apple.com/Bill,MX,mobile_app,DEV-ACCT100053-3,ip_ad42a15b,3655.16,3629.16,0,normal transaction
tx000394,2025-12-17T21:15:00Z,ACCT100281,CARD4166,MCHT_UBER_EATS,24.63,USD,delivery,Uber Eats,DE,atm,DEV-ACCT100281-3,ip_4bc1b853,1382.91,1358.28,0,meal out
tx000395,2025-12-30T19:37:59Z,ACCT100231,CARD4229,MCHT_SAFEWAY,46.21,USD,groceries,Safeway,US,mobile_app,DEV-ACCT100231-3,ip_a1c0035c,1104.51,1058.30,0,grocery run
tx000396,2025-12-28T18:35:00Z,ACCT100153,ACCT100153-CHK,MCHT_CAMPUS_PARKING,16.41,USD,parking,Campus Parking,US,mobile_app,DEV-ACCT100153-2,ip_c68d3046,2742.64,2726.23,0,normal transaction
tx000397,2025-12-30T03:46:47Z,ACCT100019,CARD4235,MCHT_COSTCO_WHOLESALE,121.50,USD,groceries,Costco Wholesale,US,mobile_app,DEV-ACCT100019-3,ip_b3162f0e,505.75,384.25,0,grocery run
tx000398,2025-12-25T08:31:39Z,ACCT100292,ACCT100292-CHK,MCHT_SHELL_OIL,2063.22,USD,fuel,Shell Oil,NG,mobile_app,DEV-ACCT100292-1,ip_2a3499cd,2070.55,7.33,1,near-zero balance after transaction
tx000399,2025-12-18T18:53:14Z,ACCT100019,CARD4295,MCHT_WALMART_SUPERCENTER,11.58,USD,groceries,Walmart Supercenter,US,mobile_app,DEV-ACCT100019-1,ip_b3167414,384.25,372.67,1,multiple small purchases
tx000400,2025-12-28T10:09:58Z,ACCT100005,ACCT100005-CHK,MCHT_MCDONALDS,14.37,USD,fast_food,McDonalds,US,mobile_app,DEV-ACCT100005-2,ip_96f919dd,3545.15,3530.78,0,quick food/coffee
tx000401,2025-12-09T07:21:58Z,ACCT100201,ACCT100201-CHK,MCHT_STARBUCKS,10.29,USD,coffee,Starbucks,US,atm,DEV-ACCT100201-1,ip_614acc62,4647.11,4636.82,0,quick food/coffee
tx000402,2025-12-08T10:39:17Z,ACCT100134,CARD4043,MCHT_AMAZON_MARKETPLACE,31.79,USD,online_retail,Amazon Marketplace,IR,online,DEV-ACCT100134-4,ip_dbb86467,822.71,790.92,0,normal transaction
tx000403,2025-12-17T10:05:15Z,ACCT100287,ACCT100287-CHK,MCHT_STARBUCKS,8.55,USD,coffee,Starbucks,US,atm,DEV-ACCT100287-3,ip_3ba1b255,-237.45,-246.00,0,quick food/coffee
tx000404,2025-12-10T02:42:57Z,ACCT100097,CARD4164,MCHT_NETFLIXCOM,1366.19,USD,subscription,Netflix.com,IR,mobile_app,DEV-ACCT100097-2,ip_a898e184,2881.01,1514.82,2,unusual country high amount
tx000405,2025-12-07T04:59:30Z,ACCT100022,ACCT100022-CHK,MCHT_VERIZON_WIRELESS,54.77,USD,utilities,Verizon Wireless,US,in_store,DEV-ACCT100022-3,ip_0bb70708,1801.90,1747.13,1,unusual late-night transaction
tx000406,2025-12-12T21:13:58Z,ACCT100175,CARD4056,MCHT_DOORDASH,38.55,USD,delivery,DoorDash,US,mobile_app,DEV-ACCT100175-3,ip_a3e7f74f,974.52,935.97,0,meal out
tx000407,2025-12-14T07:08:50Z,ACCT100072,CARD4009,MCHT_NETFLIXCOM,12.84,USD,subscription,Netflix.com,DE,in_store,DEV-ACCT100072-3,ip_56c11b2d,4443.65,4430.81,0,subscription renewal
tx000408,2025-12-07T06:18:18Z,ACCT100238,ACCT100238-CHK,MCHT_CHICK-FIL-A,167.48,USD,fast_food,Chick-fil-A,US,mobile_app,DEV-ACCT100238-1,ip_b8cca183,177.30,9.82,1,near-zero balance after transaction
tx000409,2025-12-29T02:46:02Z,ACCT100248,ACCT100248-CHK,MCHT_COSTCO_WHOLESALE,375.50,USD,groceries,Costco Wholesale,MX,atm,DEV-ACCT100248-3,ip_66e0aac9,3522.61,3147.11,2,high amount potential fraud
tx000410,2025-12-19T03:33:52Z,ACCT100250,ACCT100250-CHK,MCHT_SAFEWAY,58.34,USD,groceries,Safeway,DE,mobile_app,DEV-ACCT100250-3,ip_45c51fbf,1916.51,1858.17,0,grocery run
tx000411,2025-12-09T06:16:19Z,ACCT100131,ACCT100131-CHK,MCHT_TARGET,71.07,USD,retail,Target,US,online,DEV-ACCT100131-2,ip_814e2cf3,738.38,667.31,0,normal transaction
tx000412,2025-12-22T19:58:12Z,ACCT100195,ACCT100195-CHK,MCHT_UBER_EATS,35.21,USD,delivery,Uber Eats,GB,online,DEV-ACCT100195-2,ip_d1b969dc,4357.48,4322.27,0,meal out
tx000413,2025-12-22T18:34:49Z,ACCT100070,ACCT100070-CHK,MCHT_CAMPUS_PARKING,51.33,USD,parking,Campus Parking,US,online,DEV-ACCT100070-2,ip_7be3a28e,1394.02,1342.69,2,high amount potential fraud
tx000414,2025-12-03T07:52:11Z,ACCT100034,ACCT100034-CHK,MCHT_COSTCO_WHOLESALE,24.11,USD,groceries,Costco Wholesale,RU,online,DEV-ACCT100034-3,ip_cd36e2d1,2203.40,2179.29,1,multiple small purchases
tx000415,2025-12-31T14:31:45Z,ACCT100140,ACCT100140-CHK,MCHT_WALMART_SUPERCENTER,118.87,USD,groceries,Walmart Supercenter,US,in_store,DEV-ACCT100140-2,ip_018076e0,2588.21,2469.34,0,grocery run
tx000416,2025-12-08T09:44:29Z,ACCT100118,CARD4013,MCHT_WALMART_SUPERCENTER,118.73,USD,groceries,Walmart Supercenter,IR,atm,DEV-ACCT100118-3,ip_9c655e32,3032.98,2914.25,0,grocery run
tx000417,2025-12-03T11:04:09Z,ACCT100198,CARD4251,MCHT_WALMART_SUPERCENTER,175.17,USD,groceries,Walmart Supercenter,US,online,DEV-ACCT100198-3,ip_0b55d37a,-412.16,-587.33,0,grocery run
tx000418,2025-12-17T03:25:00Z,ACCT100113,ACCT100113-CHK,MCHT_SAFEWAY,123.15,USD,groceries,Safeway,CA,atm,DEV-ACCT100113-4,ip_25f4a034,1138.51,1015.36,1,unusual late-night transaction
tx000419,2025-12-03T04:34:14Z,ACCT100201,ACCT100201-CHK,MCHT_AMAZON_MARKETPLACE,53.52,USD,online_retail,Amazon Marketplace,CA,atm,DEV-ACCT100201-1,ip_614ac659,4636.82,4583.30,1,unusual late-night transaction
tx000420,2025-12-15T09:10:01Z,ACCT100264,ACCT100264-CHK,MCHT_DUTCH_BROS_COFFEE,10.74,USD,coffee,Dutch Bros Coffee,US,mobile_app,DEV-ACCT100264-1,ip_fbd448d3,4125.72,4114.98,0,quick food/coffee
tx000421,2025-12-30T07:36:54Z,ACCT100237,ACCT100237-CHK,MCHT_CITY_WATER_&_SEWER,1159.81,USD,utilities,City Water & Sewer,IR,online,DEV-ACCT100237-4,ip_8c0ba59c,1560.76,400.95,2,unusual country high amount
tx000422,2025-12-23T17:16:48Z,ACCT100230,ACCT100230-CHK,MCHT_DOORDASH,44.19,USD,delivery,DoorDash,NG,online,DEV-ACCT100230-2,ip_58d53f41,750.13,705.94,0,meal out
tx000423,2025-12-26T17:39:13Z,ACCT100046,CARD4058,MCHT_SPOTIFY,6.60,USD,subscription,Spotify,US,atm,DEV-ACCT100046-4,ip_e585167a,839.77,833.17,0,subscription renewal
tx000424,2025-12-04T09:18:00Z,ACCT100087,ACCT100087-CHK,MCHT_COSTCO_WHOLESALE,134.28,USD,groceries,Costco Wholesale,US,online,DEV-ACCT100087-4,ip_b97193db,419.69,285.41,0,grocery run
tx000425,2025-12-02T11:44:32Z,ACCT100092,ACCT100092-CHK,MCHT_TARGET,131.20,USD,retail,Target,US,mobile_app,DEV-ACCT100092-1,ip_b14bfca7,4064.36,3933.16,0,normal transaction
tx000426,2025-12-31T21:00:14Z,ACCT100121,CARD4111,MCHT_DOORDASH,39.63,USD,delivery,DoorDash,CA,in_store,DEV-ACCT100121-2,ip_fa78190b,2587.28,2547.65,0,meal out
tx000427,2025-12-03T11:18:19Z,ACCT100094,ACCT100094-CHK,MCHT_T-MOBILE,107.04,USD,utilities,T-Mobile,US,online,DEV-ACCT100094-3,ip_3c72a987,775.58,668.54,0,monthly bill
tx000428,2025-12-15T21:42:47Z,ACCT100044,ACCT100044-CHK,MCHT_UBER_EATS,41.77,USD,delivery,Uber Eats,US,online,DEV-ACCT100044-2,ip_f881e922,859.06,817.29,0,meal out
tx000429,2025-12-19T03:53:01Z,ACCT100296,ACCT100296-CHK,MCHT_WALMART_SUPERCENTER,110.32,USD,groceries,Walmart Supercenter,US,mobile_app,DEV-ACCT100296-3,ip_6fa9f10e,2307.28,2196.96,1,unusual late-night transaction
tx000430,2025-12-12T10:03:52Z,ACCT100068,CARD4062,MCHT_MCDONALDS,14.76,USD,fast_food,McDonalds,US,online,DEV-ACCT100068-1,ip_19c8f7a2,-362.45,-377.21,0,quick food/coffee
tx000431,2025-12-08T10:36:45Z,ACCT100147,CARD4218,MCHT_DUTCH_BROS_COFFEE,12.02,USD,coffee,Dutch Bros Coffee,GB,mobile_app,DEV-ACCT100147-4,ip_5fe4fc29,3784.69,3772.67,0,quick food/coffee
tx000432,2025-12-03T01:27:56Z,ACCT100092,CARD4119,MCHT_TARGET,123.58,USD,retail,Target,US,in_store,DEV-ACCT100092-2,ip_b14bd44a,3933.16,3809.58,0,normal transaction
tx000433,2025-12-02T18:44:53Z,ACCT100211,CARD4023,MCHT_CHIPOTLE,21.85,USD,restaurants,Chipotle,IR,online,DEV-ACCT100211-3,ip_837099be,3877.27,3855.42,0,meal out
tx000434,2025-12-18T18:46:03Z,ACCT100259,CARD4281,MCHT_CIRCLE_K,68.01,USD,fuel,Circle K,US,mobile_app,DEV-ACCT100259-2,ip_babc6356,4664.19,4596.18,0,gas station
tx000435,2025-12-08T11:41:02Z,ACCT100169,CARD4173,MCHT_ZELLE_PAYMENT,254.61,USD,p2p,Zelle Payment,IR,in_store,DEV-ACCT100169-3,ip_a65fecc8,1019.85,765.24,0,peer payment
tx000436,2025-12-28T20:20:50Z,ACCT100211,CARD4028,MCHT_APPLECOM/BILL,12.29,USD,online_services,Apple.com/Bill,DE,mobile_app,DEV-ACCT100211-3,ip_8370b50a,3855.42,3843.13,0,normal transaction
tx000437,2025-12-27T19:59:33Z,ACCT100033,CARD4076,MCHT_LYFT_RIDE,4744.74,USD,rideshare,Lyft Ride,US,atm,DEV-ACCT100033-2,ip_e9333bd3,4751.19,6.45,1,near-zero balance after transaction
tx000438,2025-12-13T08:28:32Z,ACCT100157,ACCT100157-CHK,MCHT_DUTCH_BROS_COFFEE,6.97,USD,coffee,Dutch Bros Coffee,US,atm,DEV-ACCT100157-3,ip_8c38599b,6.43,-0.54,1,multiple small purchases
tx000439,2025-12-26T07:51:44Z,ACCT100057,ACCT100057-CHK,MCHT_CIRCLE_K,45.00,USD,fuel,Circle K,US,atm,DEV-ACCT100057-2,ip_3b82ae23,3684.27,3639.27,0,gas station
tx000440,2025-12-26T08:13:24Z,ACCT100247,CARD4268,MCHT_CIRCLE_K,10.91,USD,fuel,Circle K,US,in_store,DEV-ACCT100247-1,ip_8756021a,2231.27,2220.36,1,multiple small purchases
tx000441,2025-12-27T08:01:10Z,ACCT100159,ACCT100159-CHK,MCHT_MCDONALDS,9.75,USD,fast_food,McDonalds,US,in_store,DEV-ACCT100159-2,ip_3dc1a44a,1328.89,1319.14,0,quick food/coffee
tx000442,2025-12-07T08:09:32Z,ACCT100102,CARD4098,MCHT_DUTCH_BROS_COFFEE,5.26,USD,coffee,Dutch Bros Coffee,US,atm,DEV-ACCT100102-1,ip_170069c4,3545.32,3540.06,0,quick food/coffee
tx000443,2025-12-29T07:10:27Z,ACCT100277,CARD4179,MCHT_DUTCH_BROS_COFFEE,10.75,USD,coffee,Dutch Bros Coffee,NG,mobile_app,DEV-ACCT100277-3,ip_7b3ee325,8.71,-2.04,0,quick food/coffee
tx000444,2025-12-07T00:55:58Z,ACCT100025,ACCT100025-CHK,MCHT_AMAZON_MARKETPLACE,19.47,USD,online_retail,Amazon Marketplace,DE,in_store,DEV-ACCT100025-4,ip_bd755ba3,-172.08,-191.55,0,normal transaction
tx000445,2025-12-24T10:08:36Z,ACCT100228,CARD4182,MCHT_MCDONALDS,15.63,USD,fast_food,McDonalds,US,in_store,DEV-ACCT100228-4,ip_90e231cc,1208.45,1192.82,0,quick food/coffee
tx000446,2025-12-31T20:18:31Z,ACCT100233,CARD4158,MCHT_AMAZON_MARKETPLACE,49.98,USD,online_retail,Amazon Marketplace,US,online,DEV-ACCT100233-2,ip_6550a920,3538.46,3488.48,0,normal transaction
tx000447,2025-12-18T22:58:38Z,ACCT100166,CARD4232,MCHT_SAFEWAY,131.49,USD,groceries,Safeway,CA,in_store,DEV-ACCT100166-3,ip_962fb27d,-318.64,-450.13,0,grocery run
tx000448,2025-12-17T10:41:05Z,ACCT100294,ACCT100294-CHK,MCHT_CHICK-FIL-A,11.63,USD,fast_food,Chick-fil-A,NG,in_store,DEV-ACCT100294-4,ip_e375cd37,3835.54,3823.91,0,quick food/coffee
tx000449,2025-12-05T02:29:04Z,ACCT100211,ACCT100211-CHK,MCHT_APPLECOM/BILL,33.49,USD,online_services,Apple.com/Bill,CA,atm,DEV-ACCT100211-4,ip_8370dee6,3843.13,3809.64,0,normal transaction
tx000450,2025-12-29T04:38:49Z,ACCT100290,ACCT100290-CHK,MCHT_COSTCO_WHOLESALE,171.10,USD,groceries,Costco Wholesale,DE,in_store,DEV-ACCT100290-1,ip_dee7e3f3,487.27,316.17,1,unusual late-night transaction
tx000451,2025-12-17T18:58:38Z,ACCT100090,CARD4157,MCHT_SAFEWAY,109.22,USD,groceries,Safeway,US,atm,DEV-ACCT100090-1,ip_39dd6f6a,993.42,884.20,0,grocery run
tx000452,2025-12-23T17:24:21Z,ACCT100071,ACCT100071-CHK,MCHT_SHELL_OIL,56.83,USD,fuel,Shell Oil,DE,online,DEV-ACCT100071-2,ip_53f5a219,4480.27,4423.44,0,gas station
tx000453,2025-12-06T05:32:47Z,ACCT100153,CARD4291,MCHT_ZELLE_PAYMENT,248.48,USD,p2p,Zelle Payment,US,mobile_app,DEV-ACCT100153-4,ip_c68d414e,2726.23,2477.75,0,peer payment
tx000454,2025-12-29T02:00:06Z,ACCT100150,CARD4031,MCHT_ZELLE_PAYMENT,4.52,USD,p2p,Zelle Payment,US,in_store,DEV-ACCT100150-3,ip_bd980ff7,4935.74,4931.22,1,multiple small purchases
tx000455,2025-12-21T14:34:53Z,ACCT100120,CARD4221,MCHT_SPOTIFY,10.45,USD,subscription,Spotify,NG,atm,DEV-ACCT100120-2,ip_356ef322,3894.56,3884.11,0,subscription renewal
tx000456,2025-12-09T09:15:12Z,ACCT100071,CARD4096,MCHT_LYFT_RIDE,40.29,USD,rideshare,Lyft Ride,US,atm,DEV-ACCT100071-2,ip_53f544c0,4423.44,4383.15,0,normal transaction
tx000457,2025-12-08T11:42:33Z,ACCT100005,ACCT100005-CHK,MCHT_WALMART_SUPERCENTER,124.55,USD,groceries,Walmart Supercenter,CA,atm,DEV-ACCT100005-4,ip_96f9e97c,3530.78,3406.23,0,grocery run
tx000458,2025-12-20T13:44:39Z,ACCT100217,CARD4092,MCHT_AMAZON_MARKETPLACE,30.44,USD,online_retail,Amazon Marketplace,MX,atm,DEV-ACCT100217-1,ip_2b70ff0e,3690.89,3660.45,0,normal transaction
tx000459,2025-12-03T17:36:18Z,ACCT100121,CARD4256,MCHT_UBER_EATS,31.59,USD,delivery,Uber Eats,MX,mobile_app,DEV-ACCT100121-4,ip_fa7828fe,2547.65,2516.06,0,meal out
tx000460,2025-12-13T20:40:03Z,ACCT100072,CARD4269,MCHT_DOORDASH,4429.11,USD,delivery,DoorDash,US,in_store,DEV-ACCT100072-3,ip_56c11b05,4430.81,1.70,1,near-zero balance after transaction
tx000461,2025-12-29T18:14:13Z,ACCT100175,ACCT100175-CHK,MCHT_AMAZON_MARKETPLACE,10.12,USD,online_retail,Amazon Marketplace,MX,atm,DEV-ACCT100175-3,ip_a3e79413,935.97,925.85,1,multiple small purchases
tx000462,2025-12-04T21:04:33Z,ACCT100085,CARD4018,MCHT_CITY_WATER_&_SEWER,82.03,USD,utilities,City Water & Sewer,GB,mobile_app,DEV-ACCT100085-1,ip_33619560,7.88,-74.15,0,monthly bill
tx000463,2025-12-15T09:14:11Z,ACCT100013,CARD4146,MCHT_WALMART_SUPERCENTER,120.45,USD,groceries,Walmart Supercenter,MX,in_store,DEV-ACCT100013-3,ip_77b6838f,1375.29,1254.84,0,grocery run
tx000464,2025-12-23T13:54:28Z,ACCT100007,ACCT100007-CHK,MCHT_ZELLE_PAYMENT,78.41,USD,p2p,Zelle Payment,NG,online,DEV-ACCT100007-2,ip_b997f847,-13.86,-92.27,0,peer payment
tx000465,2025-12-30T18:53:41Z,ACCT100092,ACCT100092-CHK,MCHT_CHIPOTLE,24.90,USD,restaurants,Chipotle,US,online,DEV-ACCT100092-4,ip_b14b79d4,3809.58,3784.68,0,meal out
tx000466,2025-12-04T12:48:47Z,ACCT100225,ACCT100225-CHK,MCHT_NETFLIXCOM,17.55,USD,subscription,Netflix.com,RU,mobile_app,DEV-ACCT100225-1,ip_f6141ae4,3115.91,3098.36,0,subscription renewal
tx000467,2025-12-20T08:01:08Z,ACCT100085,CARD4237,MCHT_AMAZON_MARKETPLACE,52.91,USD,online_retail,Amazon Marketplace,CA,online,DEV-ACCT100085-3,ip_33614a51,-74.15,-127.06,0,normal transaction
tx000468,2025-12-20T08:33:10Z,ACCT100271,ACCT100271-CHK,MCHT_DUTCH_BROS_COFFEE,4.45,USD,coffee,Dutch Bros Coffee,IR,atm,DEV-ACCT100271-3,ip_dd89dd13,1789.84,1785.39,0,quick food/coffee
tx000469,2025-12-30T09:29:04Z,ACCT100139,CARD4171,MCHT_DUTCH_BROS_COFFEE,1074.58,USD,coffee,Dutch Bros Coffee,US,mobile_app,DEV-ACCT100139-2,ip_d4c6acc0,1077.76,3.18,1,near-zero balance after transaction
tx000470,2025-12-02T11:27:18Z,ACCT100092,ACCT100092-CHK,MCHT_VERIZON_WIRELESS,92.53,USD,utilities,Verizon Wireless,RU,in_store,DEV-ACCT100092-4,ip_b14bb3f9,3784.68,3692.15,0,monthly bill
tx000471,2025-12-04T04:40:29Z,ACCT100112,CARD4145,MCHT_STARBUCKS,5.34,USD,coffee,Starbucks,US,in_store,DEV-ACCT100112-1,ip_c2572c3a,2714.54,2709.20,1,unusual late-night transaction
tx000472,2025-12-14T04:40:36Z,ACCT100066,ACCT100066-CHK,MCHT_ZELLE_PAYMENT,267.59,USD,p2p,Zelle Payment,NG,online,DEV-ACCT100066-1,ip_4017e829,1470.16,1202.57,0,peer payment
tx000473,2025-12-15T06:24:56Z,ACCT100141,CARD4218,MCHT_DUTCH_BROS_COFFEE,14.96,USD,coffee,Dutch Bros Coffee,IR,in_store,DEV-ACCT100141-3,ip_e55e8782,2974.12,2959.16,0,quick food/coffee
tx000474,2025-12-10T13:25:09Z,ACCT100091,ACCT100091-CHK,MCHT_AMAZON_MARKETPLACE,21.93,USD,online_retail,Amazon Marketplace,US,atm,DEV-ACCT100091-4,ip_203b6fd0,3154.14,3132.21,0,normal transaction
tx000475,2025-12-29T15:11:01Z,ACCT100054,CARD4226,MCHT_WALMART_SUPERCENTER,2.43,USD,groceries,Walmart Supercenter,US,in_store,DEV-ACCT100054-4,ip_d9a54c36,3369.98,3367.55,1,multiple small purchases
tx000476,2025-12-20T10:00:07Z,ACCT100000,CARD4019,MCHT_DUTCH_BROS_COFFEE,14.34,USD,coffee,Dutch Bros Coffee,NG,mobile_app,DEV-ACCT100000-4,ip_0833f4ce,3373.27,3358.93,0,quick food/coffee
tx000477,2025-12-25T07:10:01Z,ACCT100223,ACCT100223-CHK,MCHT_APPLECOM/BILL,23.74,USD,online_services,Apple.com/Bill,US,atm,DEV-ACCT100223-3,ip_461caab8,3835.31,3811.57,0,normal transaction
tx000478,2025-12-19T15:11:20Z,ACCT100155,ACCT100155-CHK,MCHT_SPOTIFY,14.61,USD,subscription,Spotify,DE,in_store,DEV-ACCT100155-1,ip_77b4eb55,1511.14,1496.53,0,subscription renewal
tx000479,2025-12-16T09:43:42Z,ACCT100148,ACCT100148-CHK,MCHT_APPLECOM/BILL,36.38,USD,online_services,Apple.com/Bill,US,online,DEV-ACCT100148-3,ip_1ff4f916,-463.45,-499.83,0,normal transaction
tx000480,2025-12-30T16:21:02Z,ACCT100043,ACCT100043-CHK,MCHT_WALMART_SUPERCENTER,85.26,USD,groceries,Walmart Supercenter,US,in_store,DEV-ACCT100043-3,ip_3539ffd6,1772.82,1687.56,0,grocery run
tx000481,2025-12-03T23:24:06Z,ACCT100273,ACCT100273-CHK,MCHT_SAFEWAY,55.40,USD,groceries,Safeway,US,mobile_app,DEV-ACCT100273-4,ip_6e494c43,4576.38,4520.98,0,grocery run
tx000482,2025-12-02T19:43:45Z,ACCT100296,ACCT100296-CHK,MCHT_SAFEWAY,140.16,USD,groceries,Safeway,US,atm,DEV-ACCT100296-1,ip_6fa97c40,2196.96,2056.80,0,grocery run
tx000483,2025-12-24T01:00:45Z,ACCT100066,ACCT100066-CHK,MCHT_SPOTIFY,13.35,USD,subscription,Spotify,US,in_store,DEV-ACCT100066-1,ip_40173671,1202.57,1189.22,0,subscription renewal
tx000484,2025-12-18T06:33:08Z,ACCT100058,ACCT100058-CHK,MCHT_SAFEWAY,1048.43,USD,groceries,Safeway,US,atm,DEV-ACCT100058-3,ip_38cd3dd9,1055.54,7.11,1,near-zero balance after transaction
tx000485,2025-12-04T10:11:52Z,ACCT100294,ACCT100294-CHK,MCHT_MCDONALDS,7.45,USD,fast_food,McDonalds,IR,online,DEV-ACCT100294-2,ip_e375d48f,3823.91,3816.46,0,quick food/coffee
tx000486,2025-12-08T17:50:27Z,ACCT100086,ACCT100086-CHK,MCHT_DOORDASH,4984.53,USD,delivery,DoorDash,GB,in_store,DEV-ACCT100086-2,ip_c03a0800,4988.92,4.39,1,near-zero balance after transaction
