step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
299,TRANSFER,757.21,C9711080868,1061.79,304.58,C5625980561,5361.14,5361.14,1
645,PAYMENT,7936.42,C1415802902,142899.92,134963.50,M6932365592,0.00,0.00,0
277,PAYMENT,4508.51,C9544423456,9540.96,5032.45,M8778927211,0.00,0.00,0
190,PAYMENT,629.30,C9697414638,18012.05,17382.75,M1811839103,0.00,0.00,0
531,PAYMENT,1728.85,C6544063167,2831.11,1102.26,M7514017540,0.00,0.00,0
369,CASH_OUT,13014.14,C9974165440,252950.18,239936.04,C7077131430,80513.49,80513.49,0
686,CASH_IN,123.47,C5667181604,956.31,1079.78,C8880079328,65179.85,65179.85,0
720,PAYMENT,3154.13,C6859286614,244829.74,241675.61,M5919148165,0.00,0.00,0
71,PAYMENT,5782.72,C6618965944,142533.07,136750.35,M4456193555,0.00,0.00,0
607,CASH_OUT,1224.90,C1725783958,1364.89,139.99,C1290050198,2471.49,2471.49,0
329,CASH_OUT,16715.66,C7910439839,19955.66,3240.00,C2458198451,171142.71,171142.71,0
634,PAYMENT,23349.28,C2390587865,23917.31,568.03,M1802753761,0.00,0.00,0
255,PAYMENT,4056.37,C8122042835,4676.34,619.97,M6101516825,0.00,0.00,0
241,CASH_OUT,100076.50,C9702693937,93941.41,0.00,C4641561499,60949.52,60949.52,1
270,DEBIT,6615.27,C7098134112,14012.65,7397.38,M6361225622,0.00,0.00,0
707,CASH_OUT,5307.56,C5182110973,11931.87,6624.31,C1569113257,9064.71,9064.71,0
509,PAYMENT,161.92,C1290050198,2471.49,2309.57,M3192202822,0.00,0.00,0
365,TRANSFER,30922.92,C2181241943,96147.74,65224.82,C1981049082,8983.80,39906.72,0
587,PAYMENT,1.42,C8480622107,46626.63,46625.21,M9822499208,0.00,0.00,0
329,TRANSFER,25177.17,C2950049698,51201.47,26024.30,C9611537583,156191.98,181369.15,0
245,CASH_OUT,38723.75,C6470052645,190076.34,151352.59,C7805633786,89558.72,89558.72,0
515,TRANSFER,47661.29,C7451071432,77969.04,30307.75,C2914126243,94519.28,142180.57,0
321,PAYMENT,1478.34,C4928783441,70196.41,68718.07,M5449848690,0.00,0.00,0
31,PAYMENT,1.00,C2591414076,0.00,0.00,M7717262223,0.00,0.00,0
283,DEBIT,2171.58,C4492602049,65840.35,63668.77,M9065458220,0.00,0.00,0
207,PAYMENT,1758.40,C8823677798,253817.63,252059.23,M7532669066,0.00,0.00,0
159,PAYMENT,1744.65,C1749459431,110435.56,108690.91,M9822499208,0.00,0.00,0
585,TRANSFER,1046.28,C2082326234,2516.39,1470.11,C3169561289,16.70,1062.98,0
27,PAYMENT,833.08,C1033015788,125044.72,124211.64,M5535650160,0.00,0.00,0
636,CASH_OUT,5631.33,C8394040015,42089.06,36457.73,C5115980792,3294.59,3294.59,0
618,PAYMENT,12983.93,C4645120421,186609.75,173625.82,M6313472215,0.00,0.00,0
505,PAYMENT,21.92,C6661014794,88084.18,88062.26,M2418407139,0.00,0.00,0
368,PAYMENT,15532.20,C4633257620,16454.61,922.41,M5959736235,0.00,0.00,0
198,CASH_IN,486.39,C6110943464,212480.90,212967.29,C7475684019,22673.99,22673.99,0
160,CASH_OUT,1.00,C7556078550,0.00,0.00,C6928691380,86315.40,86315.40,0
42,PAYMENT,9.21,C8093179263,108525.60,108516.39,M6101516825,0.00,0.00,0
35,CASH_OUT,22159.76,C9116428507,28113.51,5953.75,C1375899416,33427.13,33427.13,0
529,TRANSFER,114132.73,C9868845806,150156.88,36024.15,C7664258343,4372.35,118505.08,0
464,TRANSFER,481.87,C4633257620,922.41,440.54,C2068687175,47334.72,47816.59,0
677,DEBIT,43446.68,C6471691689,67788.29,24341.61,M7678293431,0.00,0.00,0
444,TRANSFER,19324.20,C6777263354,77445.46,58121.26,C5283911723,13935.63,33259.83,0
185,CASH_OUT,214.47,C7209571615,6349.34,6134.87,C7376649850,57314.03,57314.03,0
276,PAYMENT,1513.30,C3362657890,17295.92,15782.62,M4522855590,0.00,0.00,0
637,TRANSFER,9080.37,C4765583254,16653.63,7573.26,C7190276026,180988.56,190068.93,0
289,PAYMENT,561.41,C3995732958,119076.60,118515.19,M2910594463,0.00,0.00,0
377,PAYMENT,14092.79,C7471636437,24955.46,10862.67,M7960713821,0.00,0.00,0
683,TRANSFER,3207.59,C9558091177,9779.39,6571.80,C2479679716,22556.94,25764.53,0
19,PAYMENT,459.34,C9250327663,126926.52,126467.18,M3534186676,0.00,0.00,0
115,TRANSFER,771.45,C6875597607,877.75,106.30,C7190276026,190068.93,190840.38,0
409,PAYMENT,2559.69,C6554972315,27215.97,24656.28,M9590331226,0.00,0.00,0
707,PAYMENT,8919.79,C7059591606,13379.21,4459.42,M5891831621,0.00,0.00,0
95,DEBIT,43191.84,C3057629778,147313.96,104122.12,M7928143230,0.00,0.00,0
94,PAYMENT,1716.06,C3420721027,198624.36,196908.30,M3580582653,0.00,0.00,0
233,PAYMENT,16471.50,C5215140451,107524.46,91052.96,M4865979921,0.00,0.00,0
645,PAYMENT,22.32,C6488854841,5344.85,5322.53,M6865994703,0.00,0.00,0
647,TRANSFER,2197.17,C1149460439,7922.79,5725.62,C8208643631,126767.91,128965.08,0
330,PAYMENT,7908.94,C7473868020,14121.89,6212.95,M2625035499,0.00,0.00,0
415,PAYMENT,165.70,C2317723211,619.05,453.35,M9026301048,0.00,0.00,0
501,DEBIT,28627.63,C4460967357,211246.03,182618.40,M9640701016,0.00,0.00,0
453,PAYMENT,25.10,C2617999521,70.46,45.36,M8964269909,0.00,0.00,0
203,PAYMENT,6799.87,C2409274786,12161.97,5362.10,M7969674420,0.00,0.00,0
76,PAYMENT,536.46,C4914929023,1643.69,1107.23,M8910440683,0.00,0.00,0
182,CASH_OUT,7525.96,C2818381356,15626.17,8100.21,C9673185158,35778.26,35778.26,0
29,PAYMENT,2860.51,C2419931729,19724.02,16863.51,M1732578761,0.00,0.00,0
597,CASH_OUT,745.51,C7402059279,2630.74,1885.23,C4990452762,242289.65,242289.65,0
133,PAYMENT,136.94,C4486522557,39803.44,39666.50,M1811839103,0.00,0.00,0
180,PAYMENT,91.77,C9318010743,237423.66,237331.89,M1413599241,0.00,0.00,0
637,TRANSFER,199.04,C4659306670,358.86,159.82,C3389594115,197355.13,197554.17,0
577,TRANSFER,9694.58,C9279291478,18378.32,8683.74,C7505693643,111782.91,121477.49,0
646,CASH_IN,61816.95,C4079223686,5340.08,67157.03,C1459442845,568.45,568.45,0
516,DEBIT,18273.43,C8366884200,104694.04,86420.61,M2391874847,0.00,0.00,0
394,TRANSFER,2132.43,C4470591645,4890.02,2757.59,C8497938394,120096.64,122229.07,0
609,PAYMENT,1.08,C8669484644,2292.05,2290.97,M3476758136,0.00,0.00,0
477,CASH_OUT,229.22,C8274273035,250393.30,250164.08,C1485574228,62811.93,62811.93,0
534,PAYMENT,453.89,C9433570024,181156.97,180703.08,M9255306810,0.00,0.00,0
281,DEBIT,2568.99,C4636537575,4489.96,1920.97,M3960136787,0.00,0.00,0
300,TRANSFER,14788.96,C4403845222,118191.25,103402.29,C9202102595,47.89,14836.85,0
314,PAYMENT,1690.43,C2647489402,3014.77,1324.34,M9398575277,0.00,0.00,0
583,PAYMENT,153.90,C5570828113,2164.65,2010.75,M3223687972,0.00,0.00,0
15,CASH_OUT,3819.16,C5419627962,201835.09,198015.93,C8995045543,61536.47,61536.47,0
76,TRANSFER,49114.24,C7597996327,76901.45,27787.21,C2224336336,57577.54,106691.78,0
554,PAYMENT,6103.49,C6171239466,73030.57,66927.08,M1999913493,0.00,0.00,0
394,TRANSFER,2996.94,C5268845844,54419.42,51422.48,C9929101065,62428.37,65425.31,0
381,PAYMENT,11780.10,C7161887665,70210.66,58430.56,M4952177946,0.00,0.00,0
177,PAYMENT,266.21,C9661615016,1241.32,975.11,M5794335854,0.00,0.00,0
82,TRANSFER,6361.34,C5296710795,7804.96,1443.62,C2627677155,22864.72,29226.06,0
670,PAYMENT,2385.23,C3739951076,6994.49,4609.26,M3846182436,0.00,0.00,0
524,PAYMENT,4086.17,C8331319481,102918.76,98832.59,M9523139706,0.00,0.00,0
449,CASH_OUT,138260.50,C7736142481,179816.07,41555.57,C8636525027,2693.23,2693.23,0
666,DEBIT,27154.38,C4079223686,67157.03,40002.65,M8044997538,0.00,0.00,0
199,CASH_OUT,127184.30,C2546720356,137084.71,9900.41,M2121448210,0.00,0.00,1
544,CASH_OUT,1.00,C2423995953,0.00,0.00,C7337225482,27224.35,27224.35,0
362,TRANSFER,8989.23,C6493800024,11417.04,2427.81,C8134112721,67673.67,76662.90,0
397,PAYMENT,40.00,C8493451569,30383.35,30343.35,M6525576685,0.00,0.00,0
117,PAYMENT,20373.60,C3206955437,32719.98,12346.38,M8144889126,0.00,0.00,0
164,PAYMENT,8346.55,C2295574037,10394.56,2048.01,M9410569618,0.00,0.00,0
708,PAYMENT,284.89,C1037811610,390.46,105.57,M9921025990,0.00,0.00,0
325,PAYMENT,820.16,C1913706213,3874.22,3054.06,M9921025990,0.00,0.00,0
342,PAYMENT,12372.80,C6244338653,97039.68,84666.88,M7951820749,0.00,0.00,0
531,CASH_OUT,66300.15,C1304205279,117591.19,51291.04,C8282534126,3570.84,3570.84,0
164,CASH_OUT,2624.08,C4067213499,2507.21,0.00,C4939447721,3315.89,3315.89,1
606,TRANSFER,11371.90,C6656646925,17667.31,6295.41,C5879617459,13449.14,24821.04,0
338,TRANSFER,1414.71,C4747699292,147104.18,145689.47,C1546696950,138940.05,140354.76,0
512,CASH_OUT,26418.34,C3716924538,34953.03,8534.69,C2616884203,0.00,0.00,0
342,PAYMENT,491.59,C3117951204,870.85,379.26,M1692044390,0.00,0.00,0
434,PAYMENT,203.29,C4700855390,388.98,185.69,M2418407139,0.00,0.00,0
505,TRANSFER,100523.84,C7472806994,138215.48,37691.64,C6461974809,24514.16,125038.00,0
564,PAYMENT,363.41,C7038841740,38696.01,38332.60,M6692705133,0.00,0.00,0
529,TRANSFER,506.64,C7059726570,4078.75,3572.11,C1245522987,200812.60,201319.24,0
346,PAYMENT,10239.86,C4104309491,64602.40,54362.54,M4588312351,0.00,0.00,0
19,CASH_OUT,988.25,C3426665919,8428.39,7440.14,C3260842187,27765.01,27765.01,0
557,PAYMENT,456.31,C8487449580,758.86,302.55,M7861571879,0.00,0.00,0
205,CASH_IN,12262.95,C5696548897,30359.05,42622.00,C8441393731,102817.78,102817.78,0
715,DEBIT,8750.42,C4538382315,123500.74,114750.32,M1257854279,0.00,0.00,0
470,TRANSFER,66.02,C8487449580,302.55,236.53,C3107125807,7912.68,7978.70,0
197,CASH_OUT,100696.17,C4264134512,126551.72,25855.55,C4939447721,3315.89,3315.89,0
189,TRANSFER,1970.23,C8942167666,4045.89,2075.66,C8852676046,55743.89,57714.12,0
634,PAYMENT,4616.55,C2962491159,19996.50,15379.95,M7453081889,0.00,0.00,0
47,TRANSFER,502.21,C2578662692,1170.03,667.82,C9523104008,15401.52,15903.73,0
150,PAYMENT,1.00,C3383331379,0.00,0.00,M2541015125,0.00,0.00,0
456,TRANSFER,5126.65,C7420493866,121226.17,116099.52,C1660370908,164573.27,169699.92,0
208,DEBIT,6388.30,C5254923696,12117.08,5728.78,M3355504998,0.00,0.00,0
53,TRANSFER,53098.03,C1657675888,70504.80,17406.77,C2579206999,167376.79,220474.82,0
433,TRANSFER,1707.05,C8313706299,1871.91,164.86,C5418232833,204.80,1911.85,0
366,PAYMENT,12295.20,C3319936135,26637.84,14342.64,M6659847491,0.00,0.00,0
563,PAYMENT,220.75,C1399546384,275.44,54.69,M6275155878,0.00,0.00,0
42,PAYMENT,18898.33,C5067245523,21309.61,2411.28,M8276498637,0.00,0.00,0
664,CASH_OUT,13916.04,C7487012742,16965.55,3049.51,M2869931869,0.00,0.00,1
248,PAYMENT,22238.40,C1857596764,153267.79,131029.39,M2541015125,0.00,0.00,0
529,CASH_OUT,2594.71,C9830946410,4505.84,1911.13,C4594787485,14257.14,14257.14,0
267,CASH_OUT,295.23,C3716924538,8534.69,8239.46,C6027311960,2841.08,2841.08,0
593,PAYMENT,309.37,C5891280823,1499.34,1189.97,M8869140487,0.00,0.00,0
635,DEBIT,6469.56,C5141593270,7105.32,635.76,M9773795424,0.00,0.00,0
218,TRANSFER,85.72,C2612579345,230811.54,230725.82,C7135394336,3376.56,3462.28,0
276,PAYMENT,11150.93,C1958682846,75126.12,63975.19,M5714658227,0.00,0.00,0
544,TRANSFER,59946.93,C7311011808,209349.09,149402.16,C6777263354,58121.26,118068.19,0
577,CASH_OUT,56186.11,C9963334018,117990.57,61804.46,C1546957087,145062.06,145062.06,0
451,CASH_OUT,3962.23,C5673482258,15737.40,11775.17,C1613549255,70220.46,70220.46,0
308,CASH_IN,702.42,C7127904756,129580.03,130282.45,C8758809005,181937.75,181937.75,0
130,PAYMENT,6.44,C4361393222,20519.01,20512.57,M5891831621,0.00,0.00,0
220,PAYMENT,215.87,C2965254350,952.41,736.54,M9900829971,0.00,0.00,0
189,PAYMENT,369.19,C6921525436,88380.47,88011.28,M2121448210,0.00,0.00,0
25,TRANSFER,45747.27,C5607762160,54428.39,8681.12,C4181102664,15758.18,61505.45,0
559,CASH_OUT,932.11,C7415801613,3347.14,2415.03,C5774080233,65628.37,65628.37,0
555,TRANSFER,6565.49,C3884642366,8638.27,2072.78,C3710566582,2127.54,8693.03,0
315,CASH_OUT,2326.04,C8134112721,76662.90,74336.86,C1039262289,193189.67,193189.67,0
506,TRANSFER,480.48,C3828935922,965.89,485.41,C8709361138,422.53,903.01,0
378,PAYMENT,1522.09,C8001729836,253764.69,252242.60,M6786043791,0.00,0.00,0
565,CASH_OUT,268.76,C4633257620,440.54,171.78,C2973888646,58792.41,58792.41,0
160,PAYMENT,57.49,C6837975356,147.23,89.74,M8389750357,0.00,0.00,0
343,TRANSFER,264419.21,C8001729836,252242.60,0.00,M1442421654,0.00,0.00,1
718,PAYMENT,15938.35,C6611356986,29886.82,13948.47,M9640701016,0.00,0.00,0
558,CASH_OUT,63531.84,C8373547961,125697.84,62166.00,C5161807235,23640.13,23640.13,0
87,PAYMENT,47.50,C1470939445,67.73,20.23,M4588312351,0.00,0.00,0
103,TRANSFER,9.25,C8388580360,11.21,1.96,C3020939193,227026.45,227035.70,0
108,PAYMENT,566.02,C5376302686,37983.65,37417.63,M3145756342,0.00,0.00,0
104,DEBIT,6984.28,C4159699467,30688.37,23704.09,M8740820392,0.00,0.00,0
186,TRANSFER,8427.73,C2041349374,26556.14,18128.41,C8331319481,98832.59,107260.32,0
389,CASH_OUT,124.54,C5278201677,4271.01,4146.47,C1287814151,137966.01,137966.01,0
606,PAYMENT,2598.70,C9263135031,116718.95,114120.25,M3019265031,0.00,0.00,0
305,CASH_OUT,1886.47,C5512036684,2238.62,352.15,M8235474949,0.00,0.00,1
404,CASH_OUT,359.73,C2317723211,453.35,93.62,C5268845844,51422.48,51422.48,0
469,PAYMENT,69.15,C6562144159,8567.85,8498.70,M4035639663,0.00,0.00,0
569,PAYMENT,1884.19,C4356175095,58725.29,56841.10,M3192202822,0.00,0.00,0
399,PAYMENT,12566.71,C6218484323,111752.01,99185.30,M5585110649,0.00,0.00,0
487,TRANSFER,24974.91,C5883933127,71362.69,46387.78,C7316122432,25566.00,50540.91,0
716,TRANSFER,24579.04,C7805633786,89558.72,64979.68,C8826851692,715.56,25294.60,0
26,TRANSFER,7960.54,C5310195918,59773.74,51813.20,C7823288650,49623.73,57584.27,0
448,CASH_OUT,10107.98,C3144490990,48714.04,38606.06,C5646751885,7928.41,7928.41,0
59,CASH_OUT,13330.20,C6557907251,25083.30,11753.10,C9909257076,97.90,97.90,0
474,CASH_OUT,2771.77,C8241550421,80964.35,78192.58,C7004964045,15905.91,15905.91,0
502,TRANSFER,82321.22,C2721355673,113081.03,30759.81,C2645272822,13546.29,95867.51,0
137,PAYMENT,15233.56,C6012067717,26767.62,11534.06,M6275155878,0.00,0.00,0
100,DEBIT,3043.94,C2067970820,166419.84,163375.90,M3605446007,0.00,0.00,0
514,CASH_OUT,3699.81,C2099184899,183359.58,179659.77,C4026379752,20.91,20.91,0
121,TRANSFER,7899.85,C2549748436,10740.05,2840.20,C1036351450,74455.85,82355.70,0
373,PAYMENT,14.41,C3598862507,55.50,41.09,M6247463262,0.00,0.00,0
513,PAYMENT,3074.13,C1600406558,130009.76,126935.63,M6866146362,0.00,0.00,0
247,DEBIT,17002.73,C4997866845,21886.63,4883.90,M5535650160,0.00,0.00,0
489,TRANSFER,27345.19,C9245348297,134796.14,107450.95,C7061419749,48.76,27393.95,0
365,PAYMENT,1765.54,C3074232200,1958.17,192.63,M3317856944,0.00,0.00,0
262,CASH_OUT,4266.28,C2962491159,15379.95,11113.67,C8137972345,650.66,650.66,0
599,CASH_OUT,162344.88,C5036200310,243993.02,81648.14,C3612617557,118801.27,118801.27,0
218,CASH_OUT,30164.95,C2079770569,146738.13,116573.18,C9805620900,192977.87,192977.87,0
719,PAYMENT,18507.64,C1644608746,69548.88,51041.24,M8861351706,0.00,0.00,0
291,PAYMENT,236.55,C3098948446,458.35,221.80,M1732578761,0.00,0.00,0
409,PAYMENT,660.84,C9337145038,5313.89,4653.05,M9255306810,0.00,0.00,0
636,PAYMENT,159.57,C9741628563,216.01,56.44,M2115862756,0.00,0.00,0
633,PAYMENT,13812.28,C2789144223,25176.71,11364.43,M2391874847,0.00,0.00,0
410,PAYMENT,202.49,C6640801643,547.00,344.51,M7514017540,0.00,0.00,0
423,TRANSFER,112.31,C8471762590,8692.73,8580.42,C3821211202,134392.32,134504.63,0
329,TRANSFER,1032.37,C8675071314,69792.91,68760.54,C9697414638,17382.75,18415.12,0
556,PAYMENT,1.00,C1529290976,0.00,0.00,M8144352013,0.00,0.00,0
217,PAYMENT,204.43,C3655790301,942.76,738.33,M7651029165,0.00,0.00,0
441,PAYMENT,543.02,C7596745715,796.22,253.20,M8869140487,0.00,0.00,0
153,PAYMENT,2220.11,C1484230338,82912.78,80692.67,M1999913493,0.00,0.00,0
330,TRANSFER,59820.25,C9981364488,55458.72,0.00,M8058679999,0.00,0.00,1
369,TRANSFER,83586.03,C4062777850,110648.32,27062.29,C5982744929,474.62,84060.65,0
585,DEBIT,399.55,C4776436931,56978.81,56579.26,M7750131975,0.00,0.00,0
401,DEBIT,8755.91,C8493451569,30343.35,21587.44,M7437168216,0.00,0.00,0
89,PAYMENT,281.15,C3746317213,20001.94,19720.79,M4211837506,0.00,0.00,0
46,PAYMENT,6374.69,C5271453859,15771.36,9396.67,M4160161496,0.00,0.00,0
407,PAYMENT,4743.59,C6715961218,86814.28,82070.69,M3457877922,0.00,0.00,0
160,TRANSFER,15375.06,C2683446724,24484.38,9109.32,C3376077463,92495.00,107870.06,0
559,PAYMENT,19707.41,C4538382315,114750.32,95042.91,M9398575277,0.00,0.00,0
419,CASH_IN,1368.66,C6720572969,2249.92,3618.58,C8033702319,428.21,428.21,0
241,PAYMENT,6579.11,C2965718821,250015.01,243435.90,M4035639663,0.00,0.00,0
264,CASH_OUT,3496.24,C1205082311,5386.00,1889.76,C5536224717,239278.54,239278.54,0
473,PAYMENT,224.76,C1104906255,102287.52,102062.76,M1504729135,0.00,0.00,0
77,DEBIT,1.00,C4550353803,0.00,0.00,M7341757401,0.00,0.00,0
391,PAYMENT,15368.49,C2660286914,17237.76,1869.27,M4093474499,0.00,0.00,0
387,PAYMENT,3373.03,C2905584866,8574.00,5200.97,M9444143872,0.00,0.00,0
394,CASH_OUT,162243.40,C8115628227,154845.61,0.00,C3420721027,196908.30,196908.30,1
567,TRANSFER,34818.99,C2753617371,93477.80,58658.81,C9645619869,93344.13,128163.12,0
226,PAYMENT,4963.76,C1798112150,116286.03,111322.27,M3605446007,0.00,0.00,0
529,PAYMENT,2797.40,C8309221034,18519.45,15722.05,M6384311581,0.00,0.00,0
217,PAYMENT,58.10,C2370592316,2133.34,2075.24,M8276498637,0.00,0.00,0
454,TRANSFER,7447.26,C1361845490,16106.45,8659.19,C2812140441,1232.69,8679.95,0
377,PAYMENT,5700.19,C5539308214,168673.70,162973.51,M3469205576,0.00,0.00,0
245,TRANSFER,161561.70,C2308638549,270001.75,108440.05,C1489726608,220382.96,381944.66,0
385,PAYMENT,260.26,C5861829469,460.75,200.49,M3107992942,0.00,0.00,0
3,PAYMENT,24.28,C8497938394,122229.07,122204.79,M1694904767,0.00,0.00,0
611,CASH_OUT,181033.05,C5129478722,217889.66,36856.61,C5151086814,101366.89,101366.89,0
689,PAYMENT,3093.27,C1264739091,55772.04,52678.77,M3223687972,0.00,0.00,0
414,PAYMENT,13526.39,C8991678061,134593.22,121066.83,M2869931869,0.00,0.00,0
415,TRANSFER,6074.17,C4277422858,60624.19,54550.02,C1754368373,1462.98,7537.15,0
592,PAYMENT,10311.94,C2137651678,147019.59,136707.65,M1185303518,0.00,0.00,0
186,PAYMENT,8363.72,C2052811909,309835.97,301472.25,M7270955446,0.00,0.00,0
196,PAYMENT,19775.51,C1417436465,115410.96,95635.45,M7570511906,0.00,0.00,0
175,CASH_OUT,934.19,C5667181604,1079.78,145.59,C4015479599,18331.00,18331.00,0
124,DEBIT,5.00,C3019214800,114075.75,114070.75,M6199197408,0.00,0.00,0
56,TRANSFER,36285.52,C6218484323,99185.30,62899.78,C8160279830,13975.28,50260.80,0
20,TRANSFER,6.53,C4921003983,11.03,4.50,C2268006448,44527.07,44533.60,0
163,TRANSFER,2.06,C8387664437,4.99,2.93,C5307145891,34304.91,34306.97,0
134,PAYMENT,6612.09,C6317189421,70253.23,63641.14,M3438830691,0.00,0.00,0
320,TRANSFER,37.67,C6732648420,45.85,8.18,C5634076661,40022.30,40059.97,0
637,PAYMENT,696.85,C8826851692,25294.60,24597.75,M5380159400,0.00,0.00,0
152,PAYMENT,1713.79,C3875303857,8088.64,6374.85,M3019265031,0.00,0.00,0
716,TRANSFER,20474.59,C7070083150,32121.12,11646.53,C3612617557,118801.27,139275.86,0
263,PAYMENT,139.91,C5861829469,200.49,60.58,M7168105904,0.00,0.00,0
665,DEBIT,39332.21,C1316756902,138149.80,98817.59,M2303835765,0.00,0.00,0
395,PAYMENT,21116.48,C3144490990,38606.06,17489.58,M2518433834,0.00,0.00,0
117,PAYMENT,1703.20,C7226553010,54988.52,53285.32,M8790289305,0.00,0.00,0
292,CASH_IN,31999.07,C6204041308,18569.22,50568.29,C8272725281,133795.26,133795.26,0
580,PAYMENT,8850.31,C8879525611,9756.85,906.54,M3457877922,0.00,0.00,0
602,CASH_OUT,13890.50,C8275679594,31645.18,17754.68,C1487258103,91688.56,91688.56,0
696,PAYMENT,6508.16,C3196545325,87688.50,81180.34,M1692044390,0.00,0.00,0
291,PAYMENT,3748.12,C5586143660,7000.77,3252.65,M1096405016,0.00,0.00,0
714,CASH_OUT,56442.64,C7625389037,51644.07,0.00,M7512767226,0.00,0.00,1
665,TRANSFER,37529.05,C9842186844,63921.87,26392.82,C2503068227,471.84,38000.89,0
705,CASH_OUT,1.00,C9621419224,0.00,0.00,C7460728316,136970.31,136970.31,0
520,PAYMENT,23718.28,C5536224717,239278.54,215560.26,M9021793855,0.00,0.00,0
556,TRANSFER,3607.70,C8281641403,26491.61,22883.91,C7533932947,1117.47,4725.17,0
652,CASH_IN,80075.31,C2009317340,16117.89,96193.20,C3574081104,119959.44,119959.44,0
654,CASH_OUT,62738.82,C5433722159,82241.78,19502.96,C9860949331,174761.72,174761.72,0
235,PAYMENT,14618.67,C9863781331,299076.04,284457.37,M6247463262,0.00,0.00,0
481,PAYMENT,669.94,C6156843353,76422.66,75752.72,M8740820392,0.00,0.00,0
465,TRANSFER,48.97,C7374584386,60949.49,60900.52,C1205082311,1889.76,1938.73,0
522,CASH_OUT,2322.02,C3875303857,6374.85,4052.83,C6756332150,21137.61,21137.61,0
377,CASH_OUT,169375.94,C4660390742,215035.50,45659.56,C6317152031,36904.73,36904.73,0
645,CASH_IN,13179.09,C9858643842,9565.30,22744.39,C4022360089,105662.40,105662.40,0
638,CASH_IN,23734.91,C4308701294,811.59,24546.50,C6405851839,116271.01,116271.01,0
187,PAYMENT,2740.36,C2540492440,105351.54,102611.18,M3313346852,0.00,0.00,0
519,PAYMENT,7988.76,C4594787485,14257.14,6268.38,M9640701016,0.00,0.00,0
582,TRANSFER,55301.95,C1541964762,70753.03,15451.08,C1242425303,9498.31,64800.26,0
367,PAYMENT,5033.83,C8261111839,174019.24,168985.41,M7750131975,0.00,0.00,0
35,TRANSFER,233.78,C2586568081,376.92,143.14,C9618334441,2297.34,2531.12,0
328,CASH_OUT,35269.51,C9677466102,79966.91,44697.40,C6246716604,215714.31,215714.31,0
515,PAYMENT,198.01,C1322401182,25734.36,25536.35,M5087280062,0.00,0.00,0
615,TRANSFER,874.72,C1290050198,2309.57,1434.85,C7337225482,27224.35,28099.07,0
668,CASH_OUT,81.36,C1678500147,4490.36,4409.00,C1471997674,44.30,44.30,0
648,PAYMENT,1.10,C4574027737,18087.44,18086.34,M3156792018,0.00,0.00,0
77,TRANSFER,20344.47,C9441018790,89936.52,69592.05,C3768901084,181898.28,202242.75,0
365,PAYMENT,294.29,C2064803502,16062.32,15768.03,M6384311581,0.00,0.00,0
384,PAYMENT,264.46,C4073772623,70668.06,70403.60,M8790289305,0.00,0.00,0
357,TRANSFER,11217.24,C8995045543,61536.47,50319.23,C9067664957,10497.01,21714.25,0
571,PAYMENT,36.71,C7242730249,99331.91,99295.20,M7717262223,0.00,0.00,0
659,TRANSFER,157972.95,C3698305085,150042.53,0.00,M7343954769,0.00,0.00,1
642,CASH_OUT,17867.72,C3933213766,103278.48,85410.76,C5376302686,37417.63,37417.63,0
515,CASH_IN,139411.81,C3567900251,193822.18,333233.99,C4747699292,145689.47,145689.47,0
